bib_key,bib_file,author,status,used_in_book1,alt_text
tikz-curvilinearSphericalCylindrical-03-4ec1c6e0,figures-source,"{Ilijas Farah, Ken Kuttler, and Lyryx Learning Team \href{https://creativecommons.org/licenses/by-sa/4.0/}{CC BY-SA 4.0}}",OK,,"Three-dimensional axis frame (x, y, z) with a red ray of length rho from the origin to a point (x,y,z), the angle phi from the positive z-axis to the ray, the projection (x,y,0) in the xy-plane shown in blue, and the angle theta from the positive x-axis to that projection."
tikz-curvilinearSphericalCylindrical-04-3a224171,figures-source,"{Ilijas Farah, Ken Kuttler, and Lyryx Learning Team \href{https://creativecommons.org/licenses/by-sa/4.0/}{CC BY-SA 4.0}}",OK,,"Three-dimensional x, y, z axis frame summarizing Cartesian, cylindrical (r,theta,z), and spherical (rho,phi,theta) coordinates for one point: a red ray rho to (x,y,z) with angle phi from the z-axis, and a blue ray r to (x,y,0) with angle theta from the x-axis."
tikz-equations-and-lines-new-01-ed983624,figures-source,{Robert Hildebrand},OK,equations-and-lines-new.tex,"Two-dimensional plot of the line y = 3x + 2 on x-y axes with a gridded background. Three labelled points (-1,-1), (0,2), and (1,5) lie on a blue line of slope 3 with y-intercept 2."
tikz-equations-and-lines-new-02-7e3be8a0,figures-source,{Robert Hildebrand},OK,equations-and-lines-new.tex,"Two-dimensional plot of the line 2x + y = 4 on gridded x-y axes. A blue line passes through three labelled points (-1,6), (0,4), and (1,2), illustrating slope -2 and y-intercept 4."
tikz-equations-and-lines-new-03-9c3413e4,figures-source,{Robert Hildebrand},OK,equations-and-lines-new.tex,"Two-dimensional plot of the line 2x - 3y = 6 on gridded x-y axes. The blue line is drawn through its two intercepts, the labelled points (3,0) and (0,-2)."
tikz-equations-and-lines-new-04-1a958bdd,figures-source,{Robert Hildebrand},OK,equations-and-lines-new.tex,"Two-dimensional plot of the parametrically defined line x = 3 + 2t, y = 1 + t on gridded x-y axes. A blue line passes through three labelled points (3,1), (5,2), and (7,3) corresponding to t = 0, 1, 2."
tikz-equations-and-lines-new-05-c8483e90,figures-source,{Robert Hildebrand},OK,equations-and-lines-new.tex,"Two-dimensional plot of the horizontal line y = 3 on gridded x-y axes. The blue line is drawn parallel to the x-axis through the labelled y-intercept (0,3)."
tikz-equations-and-lines-new-06-62c99a7d,figures-source,{Robert Hildebrand},OK,equations-and-lines-new.tex,"Two-dimensional plot of the vertical line x = -2 on gridded x-y axes. The blue line is drawn parallel to the y-axis through the labelled x-intercept (-2,0)."
tikz-equations-and-lines-new-07-d878f001,figures-source,{Robert Hildebrand},OK,equations-and-lines-new.tex,"Two-dimensional plot illustrating the slope of the line through (-2,3) and (4,-1) on x-y axes. A blue line connects the two labelled points; green arrows mark a vertical drop of -4 and a horizontal run of 6, giving slope -2/3."
tikz-equations-and-lines-new-08-89edde16,figures-source,{Robert Hildebrand},OK,equations-and-lines-new.tex,"Two-dimensional plot of the line through (1,2) with slope -3/4 on gridded x-y axes. A blue line passes through the labelled points (1,2) and (5,-1); green arrows indicate a vertical change of -3 and horizontal change of 4."
tikz-equations-and-lines-new-09-85303d2c,figures-source,{Robert Hildebrand},OK,equations-and-lines-new.tex,"Two-dimensional plot of an equilibrium point. The blue upward supply line y = 3.5x - 14 and the red downward demand line y = -2.5x + 34 intersect at the labelled green point (8,14), with dashed lines dropping to Quantity = 8 and Price = 14."
tikz-equations-and-lines-new-10-59c19b31,figures-source,{Robert Hildebrand},OK,equations-and-lines-new.tex,"Two-dimensional plot of a break-even point. The blue revenue line R = 5x and the red cost line C = 3x + 12 intersect at the labelled green point (6,30), with dashed lines marking Quantity = 6 and Cost/Revenue = 30."
tikz-formalize-LP-01-0f3fd5ab,figures-source,{Robert Hildebrand},OK,formalize-LP.tex,"Schematic of a convex combination on a 2D plane: two black points x and y are joined by a line segment, with a red point z placed one-third of the way from y to x to illustrate z = lambda*x + (1-lambda)*y for lambda = 2/3."
tikz-formalize-LP-02-e734785f,figures-source,{Robert Hildebrand},OK,formalize-LP.tex,"Two side-by-side shapes contrasting a convex set (a tilted gray ellipse) with a non-convex set (a curvy gray blob with a notch); a chord between two interior dots leaves the second shape, demonstrating non-convexity."
tikz-formalize-LP-03-8355e413,figures-source,{Robert Hildebrand},OK,formalize-LP.tex,"Two-dimensional plot showing a halfspace: the line through (-1.5, 1.5) and (1.5, -1.5) splits the plane on x_1, x_2 axes, with the upper side shaded blue and labelled Halfspace."
tikz-formalize-LP-04-362d2361,figures-source,{Robert Hildebrand},OK,formalize-LP.tex,"Two-dimensional plot showing a polyhedron: a small green four-sided polygon with vertices near (0.5,0.5), (1.5,0.2), (1.2,-0.8), (0.2,-0.5), labelled Polyhedron, on x_1, x_2 axes."
tikz-formalize-LP-05-002a134a,figures-source,{Robert Hildebrand},OK,formalize-LP.tex,"Two-dimensional plot showing a ball: a red disk of radius 1 centered at the origin, labelled Ball, on x_1, x_2 axes -- an example of a convex set defined by sum of x_i^2 <= 1."
tikz-formalize-LP-06-a88769f7,figures-source,{Robert Hildebrand},OK,formalize-LP.tex,"Two-dimensional plot showing a second-order cone: an upward orange triangular wedge with apex at (0,2) and base from (-1,0) to (1,0), illustrating {(x,t) : ||x||^2 <= t^2} on x_1, x_2 axes."
tikz-formalize-LP-07-0093c960,figures-source,{Robert Hildebrand},OK,formalize-LP.tex,Two-dimensional plot of a blue ball overlapping a red six-sided polytope; the lens-shaped overlap is shaded green. A short segment between two interior points x and y illustrates that the intersection of two convex sets is convex.
tikz-formalize-LP-08-cbc2f304,figures-source,{Robert Hildebrand},OK,formalize-LP.tex,"One-dimensional number line showing c^T z between c^T x and c^T y. Three dots mark min and max of {c^T x, c^T y} and the convex combination c^T z = lambda c^T x + (1-lambda) c^T y in between."
tikz-formalize-LP-09-5aaa45c8,figures-source,{Robert Hildebrand},OK,formalize-LP.tex,"Two-dimensional plot of a quadrilateral polytope with vertices (0,0), (1,2), (3,2), (4,0). A green vertex v and two interior red points x and y each show short arrows v +/- epsilon*d, distinguishing perturbations that stay inside from those that leave the polytope."
tikz-formalize-LP-10-5cbd73ce,figures-source,{Robert Hildebrand},OK,formalize-LP.tex,"Two-dimensional plot of an LP feasible region on a 0-5 grid: shaded blue polygon with extreme points (0,0), (0,1), (2,3), bounded by s_1=0 (red), s_2=0 (teal), s_3=0 (orange) lines; vertices marked with blue dots and red squares."
tikz-graphtheory-dor1-01-f7587543,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,"Undirected graph G with 18 vertices labelled A through R, drawn in a roughly grid-like layout. Edges connect adjacent letters plus several long-range pairs (e.g., F-N, K-P, L-R), illustrating the simplified street-map graph from the housing development."
tikz-graphtheory-dor1-02-2a28815b,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,"The same 18-vertex graph G (vertices A through R) redrawn with vertices scattered in a non-grid layout. The edge set is identical to the previous figure, illustrating that a graph's structure is independent of how it is drawn."
tikz-graphtheory-dor1-03-108170f5,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,"Schematic of Konigsberg's four landmasses drawn as labelled ellipses (North Bank, Island, East Bank, South Bank) with seven short line segments crossing between them representing the seven bridges of the puzzle."
tikz-graphtheory-dor1-04-dd158e0f,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,"Graph abstraction of the Konigsberg bridges: four circular vertices labelled NB, I, EB, and SB with seven edges connecting them, including two parallel arcs between NB and I and two between I and SB to represent the duplicate bridges (a multigraph)."
tikz-graphtheory-dor1-05-b9d29786,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,"Small graph illustrating a loop: three filled-dot vertices form a triangle and a red self-loop attaches to the rightmost vertex, showing an edge that connects a vertex to itself."
tikz-graphtheory-dor1-06-02dc636b,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,"Single isolated vertex with no edges, illustrating a vertex of degree 0 in the table of degree examples."
tikz-graphtheory-dor1-07-3676507b,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,"A vertex with one edge attached, illustrating degree 1 in the table of degree examples."
tikz-graphtheory-dor1-08-09c16e85,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,"A vertex with two edges attached (forming a V), illustrating degree 2 in the table of degree examples."
tikz-graphtheory-dor1-09-91936202,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,"A vertex with three edges attached, illustrating degree 3 in the table of degree examples."
tikz-graphtheory-dor1-10-6fcd5b8a,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,"A vertex with four edges attached (one to each diagonal direction), illustrating degree 4 in the table of degree examples."
tikz-graphtheory-dor1-100-ac5959af,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,"Final Sorted Edges circuit on the four-vertex graph: edges AD, AC, BD, and BC are highlighted, forming the Hamiltonian circuit ACBDA with total weight 25 (not optimal; the optimum ACDBA has weight 23)."
tikz-graphtheory-dor1-101-3781f3e0,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,"Empty layout of ten Oregon cities (Portland, Salem, Corvallis, Seaside, Ashland, Newport, Astoria, Eugene, Bend, Crater Lake) drawn as isolated vertices, ready to have Sorted-Edges edges added one at a time."
tikz-graphtheory-dor1-102-14ad1e4c,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,"Same Oregon-cities layout after Sorted Edges has added the four shortest edges: Seaside-Astoria (17), Salem-Corvallis (40), Salem-Portland (47), and Corvallis-Eugene (47)."
tikz-graphtheory-dor1-103-6242b067,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,"Oregon-cities graph after seven Sorted-Edges selections: the previous four edges plus Portland-Seaside (78), Newport-Eugene (91), and Ashland-Crater Lake (108). Salem and Corvallis already have degree 2."
tikz-graphtheory-dor1-104-4d535390,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,"Oregon-cities graph showing the completed Sorted-Edges Hamiltonian circuit: ten edges connect the cities in the tour Portland, Salem, Corvallis, Eugene, Newport, Bend, Ashland, Crater Lake, Astoria, Seaside, Portland (1241 miles)."
tikz-graphtheory-dor1-105-9a743118,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,"Weighted graph on six vertices A, B, C, E, F, G arranged left to right with fifteen edges (weights from 11 to 45). Reader is asked to apply the Sorted Edges algorithm to find a Hamiltonian circuit."
tikz-graphtheory-dor1-11-f0f82063,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,"A 3-by-4 grid graph with 12 vertices labelled A-D (top), E-H (middle), J-M (bottom). All grid edges are drawn; a path from A to M is highlighted in thick red, traversing A-E-F-G-L-M."
tikz-graphtheory-dor1-12-15aee7fd,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,"The same 3-by-4 grid graph (vertices A-D, E-H, J-M) with a circuit highlighted in thick red, beginning and ending at vertex A by traversing A-E-J-K-F-B-A and similar back path, illustrating a cycle."
tikz-graphtheory-dor1-13-f3b42ca4,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,"A 3-by-4 grid graph with vertices A-D, E-H, J-M, but with the column-A horizontal edges deleted so that vertex A and the left column are isolated from the rest, illustrating a disconnected graph."
tikz-graphtheory-dor1-14-644f57fa,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,"Weighted graph of five U.S. cities (LA, Seattle, Chicago, Atlanta, Dallas) shown as filled dots arranged across the plane, with all ten edges drawn and labelled with one-way airfares such as $70 (LA-Seattle), $150 (LA-Dallas), $85 (Atlanta-Dallas), $75 (Chicago-Atlanta)."
tikz-graphtheory-dor1-15-2fbde9e7,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,"Initial-state diagram for Dijkstra's algorithm: seven blue circular nodes T, E, A, NB, MR, P, Y connected by weighted edges (e.g., T-A=20, A-NB=36, NB-Y=120, MR-Y=90); each node has a green-boxed tentative-distance label, all set to infinity except the destination T which is 0."
tikz-graphtheory-dor1-16-ab330718,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,"Weighted road network for the Yakima-to-Tacoma example: seven filled-dot vertices T (Tacoma), E (Eatonville), A (Auburn), NB (North Bend), MR (Mount Rainier), P (Packwood), Y (Yakima) with edges labelled by travel times in minutes (e.g., T-A=20, A-NB=36, NB-Y=104, MR-Y=96, P-Y=76)."
tikz-graphtheory-dor1-17-a575d5d4,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,"Yakima-to-Tacoma road network as before, now with the destination Y annotated [0] in red to mark it as the starting vertex of Dijkstra's algorithm with tentative distance zero."
tikz-graphtheory-dor1-18-1f0da575,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,"Yakima example after Dijkstra step 2: tentative distances [104] at NB, [96] at MR, [76] at P are recorded in red next to each neighbour of Y; Y still labelled [0]; remaining vertices T, E, A are unlabelled."
tikz-graphtheory-dor1-19-ba0daf14,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,"Yakima example after the second iteration: P is the current vertex; E now has tentative distance [172] (via P), and Y is shown struck-through (visited); other labels [104] at NB, [96] at MR, [76] at P remain."
tikz-graphtheory-dor1-20-ad25bc85,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,"Yakima example after the third iteration: A has tentative distance [175] (via MR); P and Y appear struck-through (visited); NB still [104], MR [96], E [172]."
tikz-graphtheory-dor1-21-13989287,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,"Yakima example after the fourth iteration: A's distance is updated to [140] via NB; NB, MR, P, Y all struck-through; E still [172]."
tikz-graphtheory-dor1-22-a727336c,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,"Yakima example after the fifth iteration: T receives tentative distance [160] via A; A, NB, MR, P, Y are struck-through, leaving E [172] still active. The shortest path Y-NB-A-T of 160 minutes is now determined."
tikz-graphtheory-dor1-23-3c5cd5d8,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,"A 4-vertex spanning tree drawn as filled dots at corners of a small region, connected by three edges forming a Y-shape (top-left to top vertex, bottom-right to middle, top to bottom-right), illustrating one possible spanning tree on four vertices."
tikz-graphtheory-dor1-24-0b64247b,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,"A 4-vertex spanning tree with three edges arranged as a path: middle vertex linked to top-right, top-right linked to bottom-right, and bottom-right linked to bottom-left, showing another spanning-tree configuration on four vertices."
tikz-graphtheory-dor1-25-660dc0ab,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,"Composite figure of five small spanning trees with n = 1, 2, 3, 4, 5 vertices arranged left-to-right; each tree has exactly n-1 edges, demonstrating that a spanning tree on n vertices uses n-1 edges."
tikz-graphtheory-dor1-26-0e3f1efc,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,"n = 3 case from the spanning-tree examples: three labelled vertices A, B, C connected by two edges (A-B and B-C) forming a path, with exactly n-1 = 2 edges."
tikz-graphtheory-dor1-27-35621dec,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,"n = 4 case from the spanning-tree examples: a star tree with center B connected to leaves A, C, and D by three edges, illustrating n-1 = 3 edges on n = 4 vertices."
tikz-graphtheory-dor1-28-5ebc50e3,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,"Five small spanning trees side by side on n = 1, 2, 3, 4, 5 vertices. Yellow circular nodes labelled A through E are connected by exactly n-1 edges in each, supporting the lemma that a tree on n vertices has n-1 edges."
tikz-graphtheory-dor1-29-9a4a7d1f,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,"Single yellow circular node labelled A drawn in isolation, illustrating the base case of the induction proof: a tree with one vertex and zero edges satisfies |E| = n - 1 = 0."
tikz-graphtheory-dor1-30-5cc92d34,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,"Pseudocode block titled 'Kruskal's Algorithm (Descriptive Version)'. Initialize T to empty; repeatedly pick the cheapest unused edge, skipping any edge that would create a cycle; stop once T contains |V|-1 edges, forming a minimum spanning tree of G."
tikz-graphtheory-dor1-31-0fcfd924,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,"Symmetric 10-by-10 distance table for ten Oregon cities (Ashland, Astoria, Bend, Corvallis, Crater Lake, Eugene, Newport, Portland, Salem, Seaside) with rotated headers. Cells give pairwise driving distances in miles, e.g. Astoria-Seaside=17, Crater Lake-Eugene=453."
tikz-graphtheory-dor1-32-2302988f,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,"Map-like graph of ten labelled Oregon cities partway through Kruskal's algorithm: edges Salem-Corvallis, Salem-Portland, Seaside-Astoria, Corvallis-Newport, Corvallis-Eugene, and Seaside-Portland are drawn; Ashland, Bend, and Crater Lake remain unconnected."
tikz-graphtheory-dor1-33-f8408e8a,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,"Map-like graph of ten Oregon cities showing the completed Kruskal minimum spanning tree with nine edges. Final additions Ashland-Crater Lake (108 mi), Bend-Eugene (128 mi), and Eugene-Ashland (178 mi) connect every city; total cable length 695 miles."
tikz-graphtheory-dor1-34-13c6bb88,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,"Undirected weighted graph with six yellow circular vertices A, B, C, E, F, G arranged hexagonally. Every pair is joined by an edge labelled with its integer weight (e.g. AB=11, BG=13, AE=14, EF=16, AC=33). Input graph for the Kruskal exercise."
tikz-graphtheory-dor1-35-185deaa7,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,"Python code listing 'Loading the graph into NetworkX' that builds the prior 6-vertex weighted graph in NetworkX: it imports nx, creates an undirected Graph, adds nodes A,B,C,E,F,G, and feeds the 15 weighted edges via G.add_weighted_edges_from(edges)."
tikz-graphtheory-dor1-36-0fcfd924,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,"Five-vertex graph with cities A, B, C, D, E as black dots, fully connected with dollar-cost edge labels (AB=4, AE=5, AC=8, DC=7, plus higher cross-edges). Edges AB, AE, AC, DC are thick red, marking the MST built by Prim's algorithm starting at A."
tikz-graphtheory-dor1-37-110398b8,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,"Same five-city phone-line graph (A, B, C, D, E) used to illustrate Prim's algorithm. Edges are labelled with dollar costs and the spanning tree edges AB, AE, AC, DC are drawn in thick red while the remaining inter-city edges are thin black."
tikz-graphtheory-dor1-38-7c96767c,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,"Boxed figure for Prim's algorithm: 7-vertex graph with vertices a, b, c, d, e, f, g as red circles. The minimum spanning tree edges d-a, d-f, a-b, b-e, e-c, e-g are drawn thick red; remaining edges are thin black with integer weights."
tikz-graphtheory-dor1-39-c1f83ab1,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,"Seven-vertex weighted graph for the shortest-path exercise. Vertices A, B, C, D, E, F, G in a roughly diamond layout with integer edge weights (AB=1, AC=4, BD=3, CD=2, DE=2, DF=4, EG=7, FG=6, plus chords). Goal: find the shortest path from A to G."
tikz-graphtheory-dor1-40-b546b28e,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,"Airfare table giving one-way dollar fares between Seattle, Honolulu, London, Moscow, and Cairo (e.g. Seattle-Honolulu $159, Honolulu-London $830, London-Moscow $245, Moscow-Cairo $329). Used as input for building a weighted graph."
tikz-graphtheory-dor1-41-48dd4b39,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,"Small undirected graph with five black-dot vertices arranged in two rows, with four edges (square plus a diagonal extension). One of three example graphs presented side-by-side asking 'Which of these graphs are connected?'."
tikz-graphtheory-dor1-42-b2ad07b8,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,"Small undirected graph with five black-dot vertices; edges form one triangle on the right plus a separate vertical segment on the left, leaving the graph in two components. One of three connectivity examples."
tikz-graphtheory-dor1-43-b7833a77,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,Small undirected graph with five black-dot vertices fully linked through a series of edges so all vertices belong to one component. The third option in the 'Which of these graphs are connected?' exercise.
tikz-graphtheory-dor1-44-e8e77b12,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,"Eight-vertex graph drawn on a 3-by-3 grid layout with three short horizontal segments stacked at top, middle, and bottom; the components are not all linked, illustrating a disconnected graph for the second connectivity question."
tikz-graphtheory-dor1-45-8e6c99fb,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,"Eight-vertex graph on a 3-by-3 grid layout where a central vertex (1.5,1) has high degree, connecting most of the graph; one corner pair remains separated. Used for the second 'Which of these graphs are connected?' question."
tikz-graphtheory-dor1-46-692351e0,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,Eight-vertex graph with edges forming a connected outer cycle plus several interior diagonals; the third option in the second connectivity exercise.
tikz-graphtheory-dor1-47-5eb101ab,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,"Weighted graph of a Eurail segment with seven nodes (Paris, Lyon, Bern, Frankfurt, Munchen, Amsterdam, Berlin). Edges are labelled with travel times in hours:minutes (e.g. Paris-Amsterdam 1:25, Lyon-Bern 3:50, Munchen-Berlin 5:45). Dijkstra exercise from Bern to Berlin."
tikz-graphtheory-dor1-48-dafe33e7,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,"Five-vertex graph with vertex (1,1) at the center linked to the four corners and a top-right corner; mixed odd and even degrees. One of three small graphs in the question 'Does each of these graphs have an Euler circuit?'."
tikz-graphtheory-dor1-49-68959709,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,"Middle of three side-by-side graphs in a tabular for an Euler-circuit exercise: six vertices at (0,0), (2,0), (4,0), (1,1), (3,1), (2,2); edges form a fan from (2,0) plus a triangle (1,1)-(3,1)-(2,2). All degrees are even, so an Euler circuit exists."
tikz-graphtheory-dor1-50-b5b22d83,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,Five-vertex graph featuring a multi-edge (two parallel edges drawn with bend left and bend right between the same pair of vertices) plus diagonal connections; given as a candidate Euler-circuit graph.
tikz-graphtheory-dor1-51-60766773,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,Five-vertex graph forming a roughly pentagonal shape with three chords; used as a candidate Euler-circuit graph in the second 'Does each of these graphs have an Euler circuit?' exercise.
tikz-graphtheory-dor1-52-c1e1499c,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,"Six-vertex graph drawn as two stacked triangles sharing edges, presented as one of the candidate graphs in the second Euler-circuit exercise."
tikz-graphtheory-dor1-53-02bb0b07,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,Five-vertex graph forming a square A-B-C-D with one interior vertex connected to two opposite corners; the third candidate in the second Euler-circuit exercise.
tikz-graphtheory-dor1-54-ed818e71,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,"Twelve-vertex 4-by-3 grid graph with horizontal, vertical, and a few diagonal edges; the exercise asks the student to eulerize the graph using as few edge duplications as possible and then find an Euler circuit."
tikz-graphtheory-dor1-55-c69e3894,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,Sixteen-vertex 4-by-4 grid graph with mostly perimeter edges plus a few interior verticals and one horizontal; the exercise asks the student to eulerize the graph using as few edge duplications as possible and then find an Euler circuit.
tikz-graphtheory-dor1-56-7c490159,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,Eighteen-vertex graph laid out on an irregular grid representing a neighborhood street map; the city crew exercise asks the student to find an efficient inspection route by eulerizing the graph and then finding an Euler circuit.
tikz-graphtheory-dor1-57-dafe33e7,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,"Five-vertex graph with corners at (0,0), (2,0), (0,2), (2,2) plus a center node (1,1); edges form a triangle on the bottom and a Z-shape through the center, asking whether a Hamiltonian circuit exists."
tikz-graphtheory-dor1-58-75e6f7de,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,"Bipartite graph K_{3,3}: three black-dot vertices on the bottom row at x=0, 1.5, 3 connected to three on the top row at the same x-coordinates by all nine cross edges; asks whether a Hamiltonian circuit exists."
tikz-graphtheory-dor1-59-3c3b05bf,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,"Seven-vertex graph drawn as a 3-by-2 lattice plus a top peak at (1,2); edges form the perimeter of the lattice with two interior diagonals and a triangle at the top, presented as a Hamiltonian-circuit candidate."
tikz-graphtheory-dor1-60-fda44dcb,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,"Eight-vertex graph: outer square at (0,0), (2,0), (2,2), (0,2) and inner square at (.7,.7), (1.4,.7), (1.4,1.4), (.7,1.4), with corresponding outer-corner-to-inner-corner spokes; presented as a Hamiltonian-circuit candidate."
tikz-graphtheory-dor1-61-db94e8ec,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,"Bipartite graph K_{3,2}: three vertices on the bottom row at x=0, 1.5, 3 each connected by an edge to two vertices on top at (0.75,2) and (2.25,2), six edges total; presented as a Hamiltonian-circuit candidate."
tikz-graphtheory-dor1-62-68959709,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,"Six-vertex graph: vertex (1,0) sits at the center linked by five edges to (0,0), (2,0), (1,1), (1,-1), and (2,-1), with additional edges forming triangles above and below; presented as a Hamiltonian-circuit candidate."
tikz-graphtheory-dor1-63-40153fd7,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,"Weighted graph on five labelled vertices A, B, C, D, E in a pentagonal layout, fully connected by ten edges with dollar-cost labels (e.g. CD=$5.6, CA=$5.1, BC=$4.3, AE=$4.4, CE=$4.0); used to plan a minimum-cost sonet ring."
tikz-graphtheory-dor1-64-d29521d8,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,"Bipartite graph K_{3,3} drawn as three black-dot vertices on the bottom and three on top, connected by all nine crossing edges; the exercise asks for which n a graph built this way has Euler or Hamiltonian circuits."
tikz-graphtheory-dor1-65-265d922c,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,"Twelve-vertex 4-by-3 grid with horizontal edges weighted 2, 3, 2 and vertical edges weighted 1; asks the student to eulerize the graph in the most efficient way considering the edge weights."
tikz-graphtheory-dor1-66-f94e9071,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,"Sixteen-vertex 4-by-4 grid with horizontal edges weighted 2, 4, 2 and vertical edges weighted 1; asks the student to eulerize the graph in the most efficient way considering the edge weights."
tikz-graphtheory-dor1-67-58bc5357,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,"Pentagonal weighted graph on labelled vertices A, B, C, D, E with nine edges and integer weights (e.g. CD=26, AC=24, BC=44, AB=22, AE=30, DE=28); asks the student to eulerize it minimizing total added weight."
tikz-graphtheory-dor1-68-b5c9652c,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,"Pentagonal weighted graph on labelled vertices A, B, C, D, E with nine edges and small integer weights (e.g. EC=12, AE=9, DE=13, BE=4, CD=11, AC=8, AB=10, AD=5, BD=6); asks the student to eulerize it minimizing total added weight."
tikz-graphtheory-dor1-69-e486d08d,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,"Twelve-vertex 4-by-3 grid graph with weighted horizontal, vertical, and two diagonal edges (e.g. weights 5, 6, 7, 4 horizontally; 3, 2, 1 vertically; diagonal (2,0)-(6,2)=3 and (2,2)-(6,0)=2); two vertices have odd degree, used to motivate the Chinese Postman Problem."
tikz-graphtheory-dor1-70-8b8c4c39,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,"Four-vertex undirected graph with B at (0,0), C at (4,0), D at (2,2), A at (2,4) and five edges BC, BD, BA, CD, CA forming a kite; left panel of an example illustrating an Euler path CABDCB."
tikz-graphtheory-dor1-71-eb4b8064,figures-source,{Robert Hildebrand},OK,graphtheory-dor1.tex,"Same four-vertex kite graph (B, C, D, A) as the left panel, but with directed arrows along the Euler path CABDCB; edges are numbered 1 through 5 in the order they are traversed."
